customer_id,customer_name,age,city,product_id,product_name,category,purchase_date,purchase_quantity,price_per_unit,total_spent,outlier_age,outlier_purchase_quantity,outlier_price_per_unit,outlier_total_spent,missing_customer_info,missing_date_flag,check
4495,jacob melendez,34.0,stevenchester,172,granola,snack,2024-10-11,163.0,19.62,3198.06,False,True,False,True,False,False,True
4496,rick foster,45.0,singhville,187,tofu,dairy,2024-03-26,1.0,4.23,4.23,False,False,False,False,False,False,True
4497,nathan mccall,50.0,lake christina,110,granola,dairy,2024-09-19,1.0,17.91,17.91,False,False,False,False,False,False,True
4498,brandy kramer,63.0,east laurenshire,126,kale,snack,2024-06-29,2.0,17.88,35.76,False,False,False,False,False,False,True
4499,justin adams,54.0,michelleberg,125,organic apples,dairy,2024-03-13,2.0,8.33,16.66,False,False,False,False,False,False,True
4500,heather brown,50.0,east danielfort,140,fresh milk,snack,2024-03-06,1.0,8.01,8.01,False,False,False,False,False,False,True
4501,justin santos,65.0,new ronnie,120,tofu,organic,2024-07-24,3.0,11.51,34.53,False,False,False,False,False,False,True
4502,kristin salazar,59.0,west jeffreyfurt,134,kale,vegetable,2024-03-30,3.0,12.1,36.3,False,False,False,False,False,False,True
4503,thomas peters,55.0,shieldsmouth,143,organic apples,dairy,2024-07-14,1.0,7.82,7.82,False,False,False,False,False,False,True
4504,karen gonzalez,67.0,north michaelmouth,175,almond butter,organic,2024-01-27,4.0,2.56,10.24,False,False,False,False,False,False,True
4505,anthony norman,39.0,east larryton,105,organic apples,snack,2024-02-13,3.0,16.95,50.85,False,False,False,False,False,False,True
4506,sherry powell,59.0,nelsonmouth,127,tofu,snack,2024-02-08,3.0,15.19,45.57,False,False,False,False,False,False,True
4507,jeffrey delgado,53.0,ryanmouth,185,fresh milk,organic,2024-05-04,2.0,7.3,14.6,False,False,False,False,False,False,True
4508,michael brown,48.0,bonniestad,167,organic apples,vegetable,2024-02-17,2.0,12.49,24.98,False,False,False,False,False,False,True
4509,ann torres,35.0,hansonside,194,organic apples,snack,2024-02-24,2.0,3.95,7.9,False,False,False,False,False,False,True
4510,noah bates,55.0,west bryan,141,kale,snack,2024-07-08,4.0,18.18,72.72,False,False,False,False,False,False,True
4511,jason ellis,42.0,vegaside,190,granola,organic,2024-08-24,2.0,18.92,37.84,False,False,False,False,False,False,True
4512,carl hill,78.0,ramosville,176,kale,snack,2024-01-26,2.0,17.64,35.28,False,False,False,False,False,False,True
4513,matthew gutierrez,41.0,alexshire,184,kale,vegetable,2024-01-09,3.0,15.63,46.89,False,False,False,False,False,False,True
4514,george huang,76.0,new carolynmouth,125,granola,snack,2024-05-09,2.0,17.27,34.54,False,False,False,False,False,False,True
4515,sarah knight,75.0,karenview,146,organic apples,snack,2024-08-17,1.0,7.13,7.13,False,False,False,False,False,False,True
4516,hannah lowe,50.0,port denisehaven,141,almond butter,dairy,2024-01-11,3.0,8.16,24.48,False,False,False,False,False,False,True
4517,bobby sanders,62.0,mooreside,133,organic apples,snack,2024-09-14,4.0,14.25,57.0,False,False,False,False,False,False,True
4518,kevin white,34.0,rebeccamouth,179,kale,organic,2024-03-26,2.0,1.61,3.22,False,False,False,False,False,False,True
4519,teresa bowen,77.0,lake williamland,170,organic apples,dairy,2024-05-04,2.0,7.46,14.92,False,False,False,False,False,False,True
4520,john jones,43.0,port andrewfurt,165,almond butter,dairy,2024-04-22,2.0,9.41,18.82,False,False,False,False,False,False,True
4521,paul scott,53.0,port jessicaton,167,tofu,vegetable,2024-02-19,4.0,16.07,64.28,False,False,False,False,False,False,True
4522,amy smith,73.0,curtisport,133,granola,organic,2024-09-20,2.0,9.52,19.04,False,False,False,False,False,False,True
4523,elizabeth silva,35.0,michaelville,168,organic apples,snack,2024-08-04,3.0,8.98,26.94,False,False,False,False,False,False,True
4524,molly sanchez,64.0,new mary,114,granola,dairy,2024-01-31,1.0,18.17,18.17,False,False,False,False,False,False,True
4525,abigail olsen,42.0,ericview,143,kale,dairy,2024-05-22,1.0,1.96,1.96,False,False,False,False,False,False,True
4526,jessica buck,56.0,new michelleside,148,granola,snack,2024-10-28,1.0,2.47,2.47,False,False,False,False,False,False,True
4527,sean gutierrez,45.0,kimland,158,almond butter,dairy,2024-07-01,3.0,17.26,51.78,False,False,False,False,False,False,True
4529,andrew singh,28.0,lake alyssa,192,organic apples,snack,2024-07-29,4.0,1.59,6.36,False,False,False,False,False,False,True
4530,shirley frye,18.0,north paulamouth,153,granola,vegetable,2024-01-25,4.0,12.28,49.12,False,False,False,False,False,False,True
4531,joshua ross,53.0,allisonchester,198,kale,organic,2024-09-22,4.0,18.97,75.88,False,False,False,False,False,False,True
4532,teresa davis,78.0,lake sandraberg,125,kale,dairy,2024-01-13,1.0,7.81,7.81,False,False,False,False,False,False,True
4533,tammy cooper,54.0,south michelle,160,almond butter,snack,2024-10-03,2.0,16.19,32.38,False,False,False,False,False,False,True
4534,joseph lowery,73.0,danielshire,181,kale,vegetable,2024-06-14,2.0,9.04,18.08,False,False,False,False,False,False,True
4535,alexander guerrero,68.0,briannamouth,113,granola,dairy,2024-04-04,2.0,2.09,4.18,False,False,False,False,False,False,True
4537,mr. steven olson,23.0,laurenmouth,163,fresh milk,dairy,2024-05-05,2.0,12.38,24.76,False,False,False,False,False,False,True
4538,nicolas shea,63.0,jorgeside,195,fresh milk,organic,2024-02-17,2.0,19.91,39.82,False,False,False,False,False,False,True
4539,michael jones,45.0,north kevin,102,tofu,vegetable,2024-07-11,2.0,18.35,36.7,False,False,False,False,False,False,True
4540,jennifer griffin,18.0,adamshaven,188,kale,snack,2024-08-31,3.0,8.14,24.42,False,False,False,False,False,False,True
4541,rebecca flores,55.0,north jennifer,147,fresh milk,vegetable,2024-04-30,3.0,14.63,43.89,False,False,False,False,False,False,True
4542,jon parker,58.0,west timothyborough,112,organic apples,snack,2024-07-06,3.0,8.43,25.29,False,False,False,False,False,False,True
4543,andrea sloan,66.0,new stephanie,105,fresh milk,dairy,2024-06-15,1.0,13.31,13.31,False,False,False,False,False,False,True
4544,nicole kane,46.0,north bethanyside,175,almond butter,vegetable,2024-10-24,1.0,11.88,11.88,False,False,False,False,False,False,True
4545,daniel roberts,47.0,port bryan,129,organic apples,vegetable,2024-02-14,1.0,4.36,4.36,False,False,False,False,False,False,True
4546,nicole carr,60.0,south christian,109,tofu,vegetable,2024-10-22,4.0,18.34,73.36,False,False,False,False,False,False,True
4547,kelly johnson,58.0,port lauriechester,124,organic apples,vegetable,2024-10-29,2.0,17.65,35.3,False,False,False,False,False,False,True
4549,elizabeth lewis,51.0,lake tracey,114,tofu,organic,2024-04-09,3.0,12.87,38.61,False,False,False,False,False,False,True
4550,jimmy carr,76.0,jenniferbury,160,organic apples,vegetable,2024-03-04,3.0,19.82,59.46,False,False,False,False,False,False,True
4551,jennifer mccullough,33.0,meyermouth,187,granola,snack,2024-01-20,3.0,15.11,45.33,False,False,False,False,False,False,True
4552,wanda graham,76.0,lake anne,192,organic apples,snack,2024-03-04,116.0,2.18,252.88,False,True,False,True,False,False,True
4553,vicki stone,46.0,west darrell,125,almond butter,organic,2024-08-19,3.0,19.66,58.98,False,False,False,False,False,False,True
4554,richard moody,79.0,south jacquelinemouth,132,almond butter,dairy,2024-05-09,2.0,19.28,38.56,False,False,False,False,False,False,True
4555,donna wu,23.0,north tyler,114,fresh milk,vegetable,2024-05-12,1.0,10.84,10.84,False,False,False,False,False,False,True
4556,susan patterson,33.0,clarketown,127,kale,dairy,2024-08-17,1.0,6.08,6.08,False,False,False,False,False,False,True
4557,jesus erickson,59.0,cannonfort,195,granola,dairy,2024-02-21,2.0,1.12,2.24,False,False,False,False,False,False,True
4558,brandon maddox,74.0,south jessica,155,granola,vegetable,2024-06-11,1.0,13.1,13.1,False,False,False,False,False,False,True
4559,pamela franklin,38.0,jenniferland,109,almond butter,organic,2024-01-06,4.0,16.6,66.4,False,False,False,False,False,False,True
4560,ann turner,47.0,south benjaminshire,187,tofu,organic,2024-10-30,1.0,4.11,4.11,False,False,False,False,False,False,True
4561,jessica lewis,66.0,andrebury,107,almond butter,snack,2024-05-05,3.0,15.07,45.21,False,False,False,False,False,False,True
4562,evan davis,74.0,johnburgh,154,granola,vegetable,2024-09-20,4.0,9.05,36.2,False,False,False,False,False,False,True
4563,erica jackson,27.0,new thomas,190,almond butter,snack,2024-09-14,1.0,7.88,7.88,False,False,False,False,False,False,True
4564,peter ford,53.0,grahamburgh,115,granola,snack,2024-07-07,1.0,3.86,3.86,False,False,False,False,False,False,True
4565,carlos white,48.0,north david,154,organic apples,snack,2024-07-06,3.0,6.27,18.81,False,False,False,False,False,False,True
4567,shelby gonzalez,46.0,port joseph,161,almond butter,vegetable,2024-04-30,1.0,19.64,19.64,False,False,False,False,False,False,True
4568,joseph castillo,64.0,millerburgh,143,kale,snack,2024-06-08,4.0,15.62,62.48,False,False,False,False,False,False,True
4569,lori thomas,60.0,allenmouth,199,granola,snack,2024-03-06,2.0,16.34,32.68,False,False,False,False,False,False,True
4570,catherine malone,40.0,hardinghaven,173,tofu,vegetable,2024-11-08,2.0,8.02,16.04,False,False,False,False,False,False,True
4571,lindsay henderson md,39.0,east michael,154,fresh milk,organic,2024-03-16,4.0,16.19,64.76,False,False,False,False,False,False,True
4572,kent schroeder,70.0,east nicoleburgh,191,organic apples,organic,2024-01-25,2.0,6.8,13.6,False,False,False,False,False,False,True
4574,jason sanchez,26.0,greenemouth,153,kale,organic,2024-10-13,4.0,1.93,7.72,False,False,False,False,False,False,True
4575,christopher wells,21.0,east carrie,106,fresh milk,organic,2024-05-20,4.0,3.43,13.72,False,False,False,False,False,False,True
4576,john davis,69.0,jesseburgh,153,kale,snack,2024-04-19,1.0,5.84,5.84,False,False,False,False,False,False,True
4577,michele gordon,71.0,davidton,136,kale,dairy,2024-01-23,2.0,8.66,17.32,False,False,False,False,False,False,True
4579,alexandra lopez,46.0,donaldland,171,granola,dairy,2024-06-14,3.0,19.7,59.1,False,False,False,False,False,False,True
4580,kara khan,64.0,lake danielfurt,143,tofu,dairy,2024-10-21,2.0,9.73,19.46,False,False,False,False,False,False,True
4581,andrea todd,26.0,port gary,103,granola,organic,2024-03-20,3.0,19.04,57.12,False,False,False,False,False,False,True
4582,anna reed,57.0,victoriabury,119,kale,organic,2024-01-22,2.0,16.28,32.56,False,False,False,False,False,False,True
4583,danielle bryant,62.0,south traci,191,kale,dairy,2024-02-06,1.0,17.28,17.28,False,False,False,False,False,False,True
4584,robert velez,61.0,mcmahonmouth,108,fresh milk,organic,2024-07-08,3.0,14.87,44.61,False,False,False,False,False,False,True
4585,robert wilson jr.,73.0,elizabethstad,144,fresh milk,snack,2024-02-02,3.0,3.9,11.7,False,False,False,False,False,False,True
4586,sharon thomas,70.0,new david,141,almond butter,snack,2024-05-31,1.0,17.09,17.09,False,False,False,False,False,False,True
4587,kristi clark,30.0,rossbury,101,kale,organic,2024-11-08,1.0,10.93,10.93,False,False,False,False,False,False,True
4588,nancy rivera,43.0,south holly,172,tofu,snack,2024-01-23,4.0,7.69,30.76,False,False,False,False,False,False,True
4589,jimmy huff phd,26.0,port danielle,123,fresh milk,organic,2024-05-30,4.0,15.13,60.52,False,False,False,False,False,False,True
4590,marilyn kent,77.0,port annaview,106,tofu,organic,2024-09-24,3.0,8.96,26.880000000000003,False,False,False,False,False,False,True
4591,william wilson,59.0,michelemouth,132,fresh milk,snack,2024-05-24,1.0,8.61,8.61,False,False,False,False,False,False,True
4592,miranda crawford,33.0,east steven,114,almond butter,dairy,2024-07-15,2.0,14.71,29.42,False,False,False,False,False,False,True
4593,trevor nguyen,79.0,new zachary,129,fresh milk,organic,2024-05-11,1.0,10.43,10.43,False,False,False,False,False,False,True
4594,pamela rivera,42.0,zacharyhaven,120,tofu,snack,2024-06-09,2.0,17.89,35.78,False,False,False,False,False,False,True
4595,gregory estrada,71.0,devinburgh,146,tofu,dairy,2024-08-11,1.0,13.29,13.29,False,False,False,False,False,False,True
4596,jeremy jordan,67.0,port allisonview,111,organic apples,vegetable,2024-09-05,2.0,3.35,6.7,False,False,False,False,False,False,True
4597,kimberly smith,34.0,margaretfort,145,fresh milk,snack,2024-08-27,4.0,14.77,59.08,False,False,False,False,False,False,True
4598,patricia martinez,24.0,johnsonborough,130,almond butter,organic,2024-11-08,3.0,2.97,8.91,False,False,False,False,False,False,True
4599,jennifer colon,47.0,new erica,174,tofu,vegetable,2024-05-24,1.0,1.67,1.67,False,False,False,False,False,False,True
4600,james hernandez,58.0,kimmouth,153,fresh milk,organic,2024-06-12,1.0,151.21,151.21,False,False,True,True,False,False,True
4601,charles martin,21.0,larsonfort,179,tofu,organic,2024-08-07,2.0,16.93,33.86,False,False,False,False,False,False,True
4602,tommy rivera,36.0,litown,164,granola,dairy,2024-10-10,3.0,5.67,17.009999999999998,False,False,False,False,False,False,True
4603,nicolas ramirez,36.0,smithstad,109,tofu,organic,2024-10-25,4.0,10.23,40.92,False,False,False,False,False,False,True
4605,steven thornton,52.0,matthewbury,129,organic apples,dairy,2024-02-05,1.0,14.29,14.29,False,False,False,False,False,False,True
4606,danny hanna,35.0,baldwinland,148,fresh milk,organic,2024-09-12,1.0,3.23,3.23,False,False,False,False,False,False,True
4607,jessica fields,21.0,new matthew,158,organic apples,dairy,2024-06-14,2.0,11.47,22.94,False,False,False,False,False,False,True
4608,elizabeth vega,75.0,mejiaview,138,tofu,snack,2024-01-12,2.0,19.71,39.42,False,False,False,False,False,False,True
4609,sheryl rodriguez,58.0,staceyton,163,organic apples,snack,2024-09-28,1.0,11.37,11.37,False,False,False,False,False,False,True
4610,david jones,37.0,edwardsville,113,tofu,organic,2024-05-09,2.0,3.61,7.22,False,False,False,False,False,False,True
4611,haley bradley,75.0,thomasfort,153,kale,vegetable,2024-01-04,4.0,15.62,62.48,False,False,False,False,False,False,True
4612,angela hoover,32.0,south sydney,138,granola,organic,2024-01-07,1.0,8.58,8.58,False,False,False,False,False,False,True
4613,dan maldonado,31.0,east william,191,fresh milk,dairy,2024-06-18,4.0,18.91,75.64,False,False,False,False,False,False,True
4614,joyce day,26.0,west jeff,121,organic apples,snack,2024-03-04,176.0,15.92,2801.92,False,True,False,True,False,False,True
4615,daisy walker,35.0,lake phillip,136,granola,snack,2024-10-03,4.0,3.66,14.64,False,False,False,False,False,False,True
4616,robert cooper,27.0,west jennifer,143,almond butter,snack,2024-01-30,1.0,14.22,14.22,False,False,False,False,False,False,True
4617,joseph johnson,51.0,south maryside,169,almond butter,snack,2024-04-18,4.0,13.79,55.16,False,False,False,False,False,False,True
4618,michelle mcclure,56.0,west sarah,183,kale,dairy,2024-07-31,2.0,16.37,32.74,False,False,False,False,False,False,True
4619,levi osborne,57.0,leeside,146,granola,organic,2024-03-16,1.0,12.96,12.96,False,False,False,False,False,False,True
4620,robert rose,51.0,smithbury,181,kale,organic,2024-07-14,3.0,14.85,44.55,False,False,False,False,False,False,True
4621,ariel smith,75.0,lake colehaven,171,tofu,vegetable,2024-06-12,1.0,13.51,13.51,False,False,False,False,False,False,True
4622,monica williams,36.0,larrychester,163,tofu,organic,2024-10-06,4.0,16.21,64.84,False,False,False,False,False,False,True
4623,gina bentley,67.0,nelsonmouth,168,tofu,dairy,2024-09-29,3.0,5.13,15.39,False,False,False,False,False,False,True
4624,rachael ramirez,60.0,cooperborough,187,organic apples,vegetable,2024-08-29,3.0,6.09,18.27,False,False,False,False,False,False,True
4626,matthew jones,69.0,port cynthia,135,fresh milk,vegetable,2024-08-07,2.0,8.02,16.04,False,False,False,False,False,False,True
4628,jacqueline ellis,58.0,east jack,102,tofu,snack,2024-04-20,4.0,14.61,58.44,False,False,False,False,False,False,True
4629,seth hardy,19.0,spencerchester,184,granola,snack,2024-07-29,1.0,15.28,15.28,False,False,False,False,False,False,True
4630,amy miles,28.0,nornh william,191,tofu,organic,2024-04-24,2.0,8.02,16.04,False,False,False,False,False,False,True
4631,nichole briggs,18.0,bennettstad,106,kale,snack,2024-09-17,4.0,15.24,60.96,False,False,False,False,False,False,True
4633,nicole abbott,59.0,jacksonmouth,159,almond butter,snack,2024-09-28,4.0,2.06,8.24,False,False,False,False,False,False,True
4634,ernest sullivan,66.0,south philliptown,111,organic apples,organic,2024-01-13,1.0,11.19,11.19,False,False,False,False,False,False,True
4635,alexandra knight,43.0,transtad,165,granola,organic,2024-02-24,2.0,5.86,11.72,False,False,False,False,False,False,True
4636,devin mora,61.0,new shannon,170,fresh milk,snack,2024-05-01,3.0,18.86,56.58,False,False,False,False,False,False,True
4637,amy soto,73.0,allisonberg,141,tofu,organic,2024-08-09,3.0,5.9,17.700000000000003,False,False,False,False,False,False,True
4638,kathryn sanchez,74.0,mitchellbury,171,almond butter,vegetable,2024-01-03,1.0,12.74,12.74,False,False,False,False,False,False,True
4639,joann hammond,68.0,west stephaniefurt,134,organic apples,snack,2024-04-18,4.0,19.89,79.56,False,False,False,False,False,False,True
4640,robin deleon,46.0,new jennifer,121,granola,dairy,2024-03-05,2.0,14.77,29.54,False,False,False,False,False,False,True
4641,michele jimenez,66.0,skinnermouth,112,tofu,snack,2024-04-28,1.0,18.01,18.01,False,False,False,False,False,False,True
4642,mary melton,29.0,samanthaview,148,kale,snack,2024-05-03,1.0,10.78,10.78,False,False,False,False,False,False,True
4643,joshua rodriguez,37.0,south marcburgh,136,organic apples,snack,2024-03-16,3.0,16.68,50.04,False,False,False,False,False,False,True
4644,jimmy mays,50.0,lake john,122,tofu,dairy,2024-04-17,4.0,5.58,22.32,False,False,False,False,False,False,True
4645,heather reed,76.0,lake rebeccaberg,140,kale,snack,2024-07-07,4.0,13.1,52.4,False,False,False,False,False,False,True
4646,andrea watkins,66.0,bethanyville,110,granola,organic,2024-02-28,2.0,9.79,19.58,False,False,False,False,False,False,True
4647,kevin walker,60.0,stephaniemouth,155,almond butter,dairy,2024-03-19,4.0,17.62,70.48,False,False,False,False,False,False,True
4649,adam zimmerman,37.0,jordanport,181,organic apples,dairy,2024-06-22,1.0,4.93,4.93,False,False,False,False,False,False,True
4650,tammy richardson,47.0,pattersonmouth,127,fresh milk,snack,2024-10-26,4.0,6.16,24.64,False,False,False,False,False,False,True
4651,sarah garza,65.0,millermouth,153,granola,snack,2024-08-07,2.0,11.3,22.6,False,False,False,False,False,False,True
4652,tamara hoffman,48.0,smithport,149,granola,snack,2024-10-27,2.0,1.46,2.92,False,False,False,False,False,False,True
4653,catherine davis,35.0,lake elijahshire,112,kale,organic,2024-02-08,3.0,14.29,42.87,False,False,False,False,False,False,True
4654,veronica ramos,61.0,robertburgh,115,organic apples,vegetable,2024-02-23,2.0,6.1,12.2,False,False,False,False,False,False,True
4655,donna davis,47.0,new sylvia,153,fresh milk,dairy,2024-05-22,3.0,11.42,34.26,False,False,False,False,False,False,True
4656,rachel russell,60.0,brownfort,190,fresh milk,snack,2024-01-14,4.0,2.79,11.16,False,False,False,False,False,False,True
4657,melanie escobar,49.0,robertbury,185,granola,vegetable,2024-07-07,164.0,1.81,296.84000000000003,False,True,False,True,False,False,True
4658,louis dixon,39.0,port anthony,168,granola,vegetable,2024-08-02,3.0,3.67,11.01,False,False,False,False,False,False,True
4659,jeffrey stone,26.0,east anthonybury,129,organic apples,vegetable,2024-06-19,3.0,13.92,41.76,False,False,False,False,False,False,True
4660,michael fleming,57.0,south rebecca,101,organic apples,vegetable,2024-07-27,1.0,16.73,16.73,False,False,False,False,False,False,True
4661,janet russell,24.0,sharpburgh,144,fresh milk,dairy,2024-09-09,4.0,3.41,13.64,False,False,False,False,False,False,True
4662,monica wang,56.0,scottburgh,115,organic apples,organic,2024-01-13,3.0,9.27,27.81,False,False,False,False,False,False,True
4663,christina blair,62.0,lake elizabethton,164,organic apples,dairy,2024-05-16,4.0,14.52,58.08,False,False,False,False,False,False,True
4664,mrs. vicki cox,55.0,ryanfurt,152,organic apples,snack,2024-05-12,3.0,18.43,55.29,False,False,False,False,False,False,True
4665,carl lane,52.0,newxerin,100,fresh milk,organic,2024-06-30,3.0,18.63,55.89,False,False,False,False,False,False,True
4666,sean cook,35.0,east ronaldborough,157,almond butter,organic,2024-06-22,2.0,19.13,38.26,False,False,False,False,False,False,True
4667,jason castillo dds,23.0,new thomasberg,198,kale,dairy,2024-09-24,1.0,8.33,8.33,False,False,False,False,False,False,True
4668,ryan may,68.0,nguyenbury,128,granola,vegetable,2024-06-23,2.0,9.12,18.24,False,False,False,False,False,False,True
4670,mike bullock,59.0,new william,135,granola,snack,2024-06-13,4.0,14.84,59.36,False,False,False,False,False,False,True
4671,brian rice,65.0,east ericton,175,fresh milk,vegetable,2024-06-06,3.0,2.87,8.61,False,False,False,False,False,False,True
4672,laura lopez,71.0,lauraburgh,141,kale,organic,2024-07-23,1.0,13.33,13.33,False,False,False,False,False,False,True
4673,melissa stevenson,51.0,north kylie,183,almond butter,organic,2024-11-07,2.0,19.27,38.54,False,False,False,False,False,False,True
4674,brandy chapman,27.0,west crystalburgh,192,tofu,dairy,2024-01-25,1.0,2.04,2.04,False,False,False,False,False,False,True
4675,mark huber,29.0,pamelabury,192,almond butter,vegetable,2024-04-08,1.0,167.07,167.07,False,False,True,True,False,False,True
4676,brittany guzman,58.0,new nicole,144,kale,dairy,2024-09-25,1.0,16.22,16.22,False,False,False,False,False,False,True
4677,scott hubbard,47.0,rogerchester,160,fresh milk,snack,2024-07-20,4.0,19.85,79.4,False,False,False,False,False,False,True
4678,diana williams,26.0,jennaport,171,organic apples,snack,2024-09-03,1.0,9.75,9.75,False,False,False,False,False,False,True
4679,christina may,31.0,johnsonfurt,178,kale,vegetable,2024-11-05,1.0,9.3,9.3,False,False,False,False,False,False,True
4680,mrs. michele perez dds,56.0,new danielfort,111,kale,dairy,2024-09-22,1.0,17.73,17.73,False,False,False,False,False,False,True
4681,derek spence,20.0,port kelly,160,almond butter,vegetable,2024-11-05,3.0,19.77,59.31,False,False,False,False,False,False,True
4682,mark fleming,54.0,fieldshaven,165,tofu,dairy,2024-09-14,3.0,15.56,46.68,False,False,False,False,False,False,True
4683,jonathan martinez,55.0,east ashley,138,fresh milk,vegetable,2024-03-25,3.0,16.95,50.85,False,False,False,False,False,False,True
4684,mark sanders,62.0,south joelfurt,181,almond butter,organic,2024-07-01,1.0,10.32,10.32,False,False,False,False,False,False,True
4685,julia rose,20.0,brianton,128,kale,dairy,2024-06-20,3.0,6.54,19.62,False,False,False,False,False,False,True
4686,rebecca watkins,27.0,jordanland,195,organic apples,dairy,2024-06-05,2.0,15.22,30.44,False,False,False,False,False,False,True
4687,leon martinez,78.0,east blaketon,184,almond butter,organic,2024-05-29,3.0,16.61,49.83,False,False,False,False,False,False,True
4688,kristen hopkins,50.0,norjh robertside,159,granola,vegetable,2024-10-08,2.0,18.37,36.74,False,False,False,False,False,False,True
4689,kyle cooper,26.0,south john,121,almond butter,organic,2024-04-14,1.0,4.45,4.45,False,False,False,False,False,False,True
4690,alex miller,32.0,port john,159,fresh milk,dairy,2024-07-12,3.0,15.48,46.44,False,False,False,False,False,False,True
4691,angela lam,45.0,north bradley,156,fresh milk,dairy,2024-04-25,1.0,18.52,18.52,False,False,False,False,False,False,True
4692,jeffrey braun jr.,39.0,sandrastad,119,almond butter,organic,2024-08-20,3.0,3.35,10.05,False,False,False,False,False,False,True
4693,kimberly knox,71.0,parkshire,195,tofu,organic,2024-03-12,3.0,9.02,27.06,False,False,False,False,False,False,True
4694,keith maddox,30.0,west kathrynshire,178,tofu,snack,2024-10-14,115.0,14.21,1634.15,False,True,False,True,False,False,True
4695,ryan elliott,66.0,lake alexa,162,fresh milk,organic,2024-07-14,4.0,16.4,65.6,False,False,False,False,False,False,True
4697,anna butler,38.0,east zacharyborough,133,kale,snack,2024-05-08,4.0,12.12,48.48,False,False,False,False,False,False,True
4698,nicholas johnson,61.0,lake virginia,161,organic apples,snack,2024-06-10,4.0,5.61,22.44,False,False,False,False,False,False,True
4699,john jones,45.0,watsonberg,108,kale,snack,2024-08-16,1.0,7.41,7.41,False,False,False,False,False,False,True
4700,karen mitchell,74.0,taylorland,124,fresh milk,organic,2024-04-16,2.0,9.44,18.88,False,False,False,False,False,False,True
4701,james campbell,36.0,new juliemouth,122,kale,dairy,2024-01-05,2.0,12.11,24.22,False,False,False,False,False,False,True
4703,dennis thomas,78.0,sandovalhaven,160,almond butter,dairy,2024-02-07,2.0,5.0,10.0,False,False,False,False,False,False,True
4704,kristi douglas,32.0,schmidtport,169,organic apples,dairy,2024-04-07,3.0,3.56,10.68,False,False,False,False,False,False,True
4705,jerry novak,61.0,south logan,149,organic apples,dairy,2024-08-13,1.0,18.75,18.75,False,False,False,False,False,False,True
4706,nicole diaz,53.0,west michael,111,organic apples,snack,2024-05-18,3.0,9.82,29.46,False,False,False,False,False,False,True
4708,bradley nelson,36.0,lake paige,153,tofu,snack,2024-02-17,4.0,1.36,5.44,False,False,False,False,False,False,True
4709,charles harris,23.0,anthonyton,101,fresh milk,snack,2024-03-20,2.0,17.93,35.86,False,False,False,False,False,False,True
4711,gregory rogers,77.0,ronaldtown,111,organic apples,snack,2024-02-18,3.0,19.56,58.67999999999999,False,False,False,False,False,False,True
4712,edward wright,42.0,cooleyfurt,121,fresh milk,organic,2024-10-31,4.0,3.25,13.0,False,False,False,False,False,False,True
4714,christopher andrade,28.0,north andrew,143,kale,snack,2024-06-26,3.0,6.6,19.8,False,False,False,False,False,False,True
4715,dawn pierce,27.0,north karenland,184,kale,snack,2024-10-29,2.0,6.63,13.26,False,False,False,False,False,False,True
4716,sonia miller,29.0,south rhondamouth,170,fresh milk,organic,2024-04-16,1.0,13.45,13.45,False,False,False,False,False,False,True
4717,benjamin johnson,42.0,north fred,190,granola,vegetable,2024-02-24,3.0,6.08,18.24,False,False,False,False,False,False,True
4718,tara donovan,62.0,port cassandra,163,almond butter,dairy,2024-03-06,4.0,3.21,12.84,False,False,False,False,False,False,True
4719,dr. tyler hall,37.0,poolefort,155,tofu,vegetable,2024-03-06,4.0,2.11,8.44,False,False,False,False,False,False,True
4720,troy ramos,41.0,christineport,111,kale,organic,2024-08-10,3.0,6.69,20.07,False,False,False,False,False,False,True
4721,jessica bennett,66.0,blackside,113,granola,vegetable,2024-01-07,3.0,9.48,28.44,False,False,False,False,False,False,True
4722,ana rose,43.0,haasside,140,organic apples,vegetable,2024-10-24,1.0,19.24,19.24,False,False,False,False,False,False,True
4723,anna alexander,78.0,mcconnelltown,115,kale,organic,2024-03-12,3.0,3.95,11.85,False,False,False,False,False,False,True
4724,sara reed,66.0,elizabethfort,168,fresh milk,dairy,2024-08-16,2.0,3.53,7.06,False,False,False,False,False,False,True
4725,bernard young,41.0,phillipville,145,fresh milk,vegetable,2024-06-30,178.0,13.02,2317.56,False,True,False,True,False,False,True
4726,amber duncan,60.0,south brandihaven,159,organic apples,snack,2024-04-24,4.0,19.53,78.12,False,False,False,False,False,False,True
4727,michael thompson,56.0,mcconnellshire,127,tofu,organic,2024-03-26,3.0,7.79,23.37,False,False,False,False,False,False,True
4729,william rubio,26.0,south marieview,137,kale,vegetable,2024-09-22,1.0,9.52,9.52,False,False,False,False,False,False,True
4730,john olson,29.0,haleymouth,153,kale,snack,2024-03-14,3.0,4.6,13.8,False,False,False,False,False,False,True
4731,suzanne aguilar,59.0,hudsonshire,175,kale,vegetable,2024-11-05,4.0,19.62,78.48,False,False,False,False,False,False,True
4732,kevin watson,42.0,anthonymouth,115,almond butter,vegetable,2024-07-06,2.0,4.82,9.64,False,False,False,False,False,False,True
4733,eric jones,51.0,north colleen,139,organic apples,vegetable,2024-07-25,3.0,18.83,56.49,False,False,False,False,False,False,True
4735,david mcdaniel,21.0,north cynthiafurt,127,tofu,dairy,2024-06-07,4.0,6.69,26.76,False,False,False,False,False,False,True
